S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
450,2024-08-14,9.3,9.61,9.25,9.45,2.16,"17,900.00","169,211.00"
451,2024-08-13,9.0,9.25,9.0,9.25,2.55,"528,750.00","4,874,916.50"
452,2024-08-12,9.35,9.35,9.02,9.02,-3.32,"20,900.00","192,046.00"
453,2024-08-11,8.95,9.33,8.95,9.33,6.14,"6,700.00","60,589.00"
454,2024-08-08,8.83,8.83,8.72,8.79,-0.45,"1,300.00","11,386.00"
455,2024-08-07,8.8,8.9,8.8,8.83,-1.23,"2,400.00","21,176.00"
456,2024-08-06,9.0,9.01,8.94,8.94,-1.97,"8,400.00","75,396.00"
457,2024-08-05,9.21,9.21,9.03,9.12,-2.88,"3,850.00","34,894.50"
458,2024-08-01,9.3,9.39,9.13,9.39,2.74,"27,710.00","257,534.30"
459,2024-07-31,9.1,9.15,8.98,9.14,0.44,"62,480.00","565,658.00"
460,2024-07-30,9.0,9.18,9.0,9.1,1.11,"36,320.00","331,889.40"
461,2024-07-29,9.1,9.12,8.95,9.0,-0.11,"3,250.00","29,318.00"
462,2024-07-28,9.0,9.18,9.0,9.01,-0.99,"4,190.00","37,934.00"
463,2024-07-25,9.1,9.1,8.9,9.1,0.0,"1,200.00","10,788.00"
464,2024-07-24,8.83,9.1,8.66,9.1,1.0,"4,900.00","43,786.00"
465,2024-07-23,8.83,9.3,8.83,9.01,0.0,900.00,"8,197.00"
466,2024-07-22,9.13,9.13,8.95,9.01,-1.31,900.00,"8,079.00"
467,2024-07-21,9.5,9.5,9.13,9.13,-2.14,"3,450.00","32,025.00"
468,2024-07-18,9.71,9.71,9.33,9.33,-5.76,"2,750.00","26,159.00"
469,2024-07-17,10.0,10.1,9.9,9.9,-1.0,"3,200.00","32,140.00"
470,2024-07-15,9.75,10.04,9.28,10.0,3.31,"32,780.00","322,334.20"
