S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
137,2026-02-03,8.88,9.41,8.88,9.23,1.88,"174,697.00","1,617,565.41"
138,2026-02-02,8.9,9.24,8.73,9.06,3.78,"191,671.00","1,746,312.60"
139,2026-02-01,8.85,9.24,8.56,8.73,-2.13,"918,100.00","8,095,460.00"
140,2026-01-29,9.02,9.1,8.92,8.92,-3.04,"15,840.00","142,602.50"
141,2026-01-28,8.97,9.3,8.8,9.2,0.55,"11,070.00","101,525.50"
142,2026-01-27,8.85,9.15,8.85,9.15,1.89,"103,800.00","948,824.00"
143,2026-01-26,8.85,9.13,8.68,8.98,1.93,"171,833.00","1,558,132.76"
144,2026-01-25,8.52,8.98,8.52,8.81,1.97,"47,621.00","421,302.58"
145,2026-01-22,8.61,8.7,8.61,8.64,-1.26,"4,210.00","36,441.40"
146,2026-01-21,8.65,8.82,8.61,8.75,-0.57,"50,640.00","441,583.70"
147,2026-01-20,8.87,9.0,8.7,8.8,1.15,"218,320.00","1,962,157.00"
148,2026-01-18,8.68,8.8,8.68,8.7,0.23,"215,770.00","1,897,227.68"
149,2026-01-14,8.6,8.68,8.55,8.68,-0.8,"217,038.00","1,878,041.50"
150,2026-01-13,8.6,8.75,8.6,8.75,1.51,"8,300.00","72,064.00"
151,2026-01-12,8.5,8.75,8.5,8.62,-0.35,"8,750.00","75,767.50"
152,2026-01-08,8.6,8.7,8.6,8.65,0.58,"1,700.00","14,706.00"
153,2026-01-07,8.6,8.76,8.6,8.6,-0.69,"6,145.00","52,965.00"
154,2026-01-06,8.6,8.78,8.6,8.66,0.46,"25,150.00","217,293.50"
155,2026-01-05,8.48,8.63,8.48,8.62,-0.35,"34,550.00","297,474.30"
156,2026-01-04,8.51,8.65,8.5,8.65,0.58,"47,510.00","409,962.50"
157,2026-01-01,8.6,8.76,8.53,8.6,0.0,"15,649.00","135,358.61"
158,2025-12-31,8.35,8.79,8.35,8.6,1.65,"109,250.00","939,844.25"
159,2025-12-29,8.31,8.57,8.31,8.46,0.48,"87,690.00","742,702.40"
160,2025-12-28,8.35,8.57,8.35,8.42,-0.71,"9,921.00","83,700.71"
161,2025-12-24,8.18,8.49,8.18,8.48,1.92,"5,150.00","43,317.50"
162,2025-12-23,8.19,8.32,8.19,8.32,-0.12,"2,200.00","18,251.00"
163,2025-12-22,8.5,8.59,8.24,8.33,-2.0,"19,265.00","162,657.80"
164,2025-12-21,8.39,8.5,8.39,8.5,1.19,"1,700.00","14,366.00"
165,2025-12-18,8.36,8.53,8.36,8.4,0.0,"7,159.00","60,676.00"
166,2025-12-17,8.31,8.51,8.31,8.4,0.36,"50,336.00","426,879.43"
167,2025-12-16,8.2,8.5,8.2,8.37,0.24,900.00,"7,515.00"
168,2025-12-15,8.26,8.49,8.26,8.35,0.24,"5,794.00","48,306.56"
169,2025-12-14,8.3,8.55,8.3,8.33,-0.83,"6,535.00","54,741.50"
170,2025-12-11,8.3,8.4,8.21,8.4,0.0,"10,400.00","87,014.00"
171,2025-12-10,8.18,8.46,8.18,8.4,0.96,"15,400.00","129,349.00"
172,2025-12-09,8.34,8.34,8.3,8.32,-0.24,"1,900.00","15,822.00"
173,2025-12-08,8.29,8.45,8.29,8.34,-0.12,"3,845.00","32,109.30"
174,2025-12-07,8.3,8.49,8.27,8.35,-0.6,"6,374.00","53,049.42"
175,2025-12-03,8.27,8.47,8.25,8.4,-0.12,"21,116.00","177,687.00"
176,2025-12-02,8.33,8.58,8.33,8.41,-0.59,"43,970.00","369,787.50"
177,2025-12-01,8.25,8.49,8.25,8.46,1.2,"10,263.00","85,861.47"
178,2025-11-30,8.3,8.4,8.3,8.36,-0.48,"9,250.00","77,326.00"
179,2025-11-27,8.2,8.49,8.2,8.4,1.45,"15,926.00","134,686.66"
180,2025-11-26,8.33,8.48,8.25,8.28,-2.36,"45,570.00","376,936.50"
181,2025-11-25,8.33,8.48,8.33,8.48,1.56,"7,000.00","59,219.00"
182,2025-11-24,8.2,8.35,8.18,8.35,0.36,"2,386.00","19,797.84"
183,2025-11-23,8.29,8.42,8.29,8.32,-0.36,"29,900.00","249,314.00"
184,2025-11-20,8.31,8.4,8.14,8.35,-1.42,"412,369.00","3,422,510.35"
185,2025-11-19,8.35,8.48,8.19,8.47,1.44,"134,459.00","1,108,219.56"
186,2025-11-18,8.2,8.44,8.14,8.35,1.46,"3,309.00","27,638.87"
187,2025-11-17,8.34,8.48,8.04,8.23,-3.29,"509,579.00","4,142,694.55"
188,2025-11-16,8.36,8.51,8.36,8.51,-0.23,"12,000.00","101,944.00"
189,2025-11-13,8.31,8.53,8.31,8.53,0.83,"10,300.00","87,787.00"
190,2025-11-12,8.26,8.46,8.26,8.46,1.56,400.00,"3,328.00"
191,2025-11-11,8.37,8.8,8.33,8.33,-0.48,"20,960.00","178,282.20"
192,2025-11-10,8.25,8.46,8.25,8.37,-0.48,"1,900.00","15,931.00"
193,2025-11-09,8.25,8.54,8.25,8.41,0.36,"1,523.00","12,826.43"
194,2025-11-06,8.81,8.81,8.21,8.38,-3.01,"133,960.00","1,106,076.00"
195,2025-11-05,8.25,8.64,8.25,8.64,2.73,"1,194.00","10,054.10"
196,2025-11-04,8.5,8.5,8.39,8.41,-1.64,"3,800.00","31,922.00"
197,2025-11-03,8.67,8.83,8.54,8.55,-1.38,"3,600.00","31,126.00"
198,2025-11-02,8.4,8.67,8.4,8.67,2.73,"2,790.00","23,713.30"
199,2025-10-30,8.9,9.37,8.3,8.44,-5.7,"105,373.00","877,763.48"
200,2025-10-29,8.96,8.96,8.57,8.95,1.7,"3,900.00","34,075.30"
201,2025-10-28,8.6,8.83,8.5,8.8,1.5,"2,850.00","24,580.00"
202,2025-10-26,8.35,8.67,8.02,8.67,2.0,"108,413.00","871,920.27"
203,2025-10-19,8.5,8.5,8.5,8.5,0.0,250.00,"2,125.00"
204,2025-10-16,8.4,8.52,8.4,8.5,-0.82,"16,100.00","136,997.00"
205,2025-10-15,8.72,8.72,8.55,8.57,0.12,700.00,"6,012.00"
206,2025-10-14,8.42,8.56,8.42,8.56,1.9,"1,300.00","11,098.00"
207,2025-10-13,8.23,8.53,8.23,8.4,0.24,"1,900.00","16,001.00"
208,2025-10-12,8.24,8.55,8.24,8.38,-0.12,"4,050.00","34,185.50"
209,2025-10-09,8.3,8.58,8.3,8.39,-0.36,"6,180.00","52,074.50"
210,2025-10-08,8.55,8.55,8.33,8.42,-2.66,"15,766.00","134,240.32"
211,2025-10-07,8.55,8.87,8.55,8.65,-0.57,"2,200.00","19,247.00"
212,2025-09-28,8.55,8.7,8.55,8.7,0.0,"2,700.00","23,404.00"
213,2025-09-25,8.72,8.87,8.65,8.7,1.75,"3,900.00","34,348.24"
214,2025-09-24,8.5,8.6,8.34,8.55,-1.16,"6,860.00","58,171.00"
215,2025-09-23,8.81,8.9,8.6,8.65,-3.67,"4,625.00","40,115.00"
216,2025-09-21,8.46,9.16,8.46,8.98,4.18,"6,900.00","59,258.00"
217,2025-09-08,8.36,8.62,8.36,8.62,1.17,"7,350.00","63,013.60"
